-3.227335190936262719e+06,-2.823918292069231626e+06,-2.420501393202198669e+06,-2.017084494335165480e+06,-1.613667595468130196e+06,-1.290934076374503784e+06,-9.682005572808793513e+05,-6.454670381872529397e+05,-4.841002786404396757e+05,-3.227335190936264698e+05,-1.613667595468132349e+05,0.000000000000000000e+00,1.613667595468132349e+05,3.227335190936264698e+05,4.841002786404396757e+05,6.454670381872529397e+05,9.682005572808793513e+05,1.290934076374505879e+06,1.613667595468132291e+06,2.017084494335165480e+06,2.420501393202196341e+06,2.823918292069231626e+06,3.227335190936260391e+06
-1.929919054030875266e+08,-1.929917929781304002e+08,-1.929916805531733036e+08,-1.929915681282161772e+08,-1.929914557032590806e+08,-1.929913657632933557e+08,-1.929912758233276606e+08,-1.929911858833619952e+08,-1.929911409133791327e+08,-1.929910959433962703e+08,-1.929910509734134376e+08,-1.929910060034305751e+08,-1.929909610334477425e+08,-1.929909160634649098e+08,-1.929908710934820473e+08,-1.929908261234991848e+08,-1.929907361835334897e+08,-1.929906462435678244e+08,-1.929905563036021292e+08,-1.929904438786449730e+08,-1.929903314536878765e+08,-1.929902190287307501e+08,-1.929901066037736535e+08
3.869830035363513161e+05,3.869827674743562238e+05,3.869825314123610733e+05,3.869822953503659228e+05,3.869820592883708305e+05,3.869818704387747566e+05,3.869816815891786246e+05,3.869814927395824925e+05,3.869813983147844556e+05,3.869813038899864187e+05,3.869812094651883817e+05,3.869811150403903448e+05,3.869810206155923079e+05,3.869809261907942710e+05,3.869808317659962340e+05,3.869807373411981389e+05,3.869805484916020068e+05,3.869803596420059330e+05,3.869801707924098591e+05,3.869799347304147668e+05,3.869796986684196163e+05,3.869794626064244658e+05,3.869792265444293735e+05
-1.481099278387787044e+08,-1.481097185032061934e+08,-1.481095091676336825e+08,-1.481092998320611417e+08,-1.481090904964886308e+08,-1.481089230280306339e+08,-1.481087555595726073e+08,-1.481085880911145806e+08,-1.481085043568855822e+08,-1.481084206226565838e+08,-1.481083368884275854e+08,-1.481082531541985571e+08,-1.481081694199695587e+08,-1.481080856857405603e+08,-1.481080019515115321e+08,-1.481079182172825336e+08,-1.481077507488245070e+08,-1.481075832803665102e+08,-1.481074158119084835e+08,-1.481072064763359725e+08,-1.481069971407634616e+08,-1.481067878051909208e+08,-1.481065784696184099e+08
-3.745556629741832614e+08,-3.745546999599358439e+08,-3.745537369456883669e+08,-3.745527739314409494e+08,-3.745518109171934724e+08,-3.745510405057955384e+08,-3.745502700943975449e+08,-3.745494996829996109e+08,-3.745491144773005843e+08,-3.745487292716016173e+08,-3.745483440659026504e+08,-3.745479588602036834e+08,-3.745475736545046568e+08,-3.745471884488056898e+08,-3.745468032431067228e+08,-3.745464180374077559e+08,-3.745456476260097623e+08,-3.745448772146118283e+08,-3.745441068032138348e+08,-3.745431437889664173e+08,-3.745421807747189403e+08,-3.745412177604715228e+08,-3.745402547462240458e+08
1.259247099151068181e+08,1.259236642194832861e+08,1.259226185238597691e+08,1.259215728282362372e+08,1.259205271326127350e+08,1.259196905761139095e+08,1.259188540196151137e+08,1.259180174631162882e+08,1.259175991848668903e+08,1.259171809066174924e+08,1.259167626283680648e+08,1.259163443501186669e+08,1.259159260718692690e+08,1.259155077936198413e+08,1.259150895153704435e+08,1.259146712371210456e+08,1.259138346806222200e+08,1.259129981241234243e+08,1.259121615676245987e+08,1.259111158720010668e+08,1.259100701763775796e+08,1.259090244807540476e+08,1.259079787851305306e+08
-1.897588352861991152e+07,-1.897568746651741117e+07,-1.897549140441491082e+07,-1.897529534231241047e+07,-1.897509928020991012e+07,-1.897494243052790686e+07,-1.897478558084590733e+07,-1.897462873116390780e+07,-1.897455030632290617e+07,-1.897447188148190454e+07,-1.897439345664090663e+07,-1.897431503179990500e+07,-1.897423660695890337e+07,-1.897415818211790547e+07,-1.897407975727690384e+07,-1.897400133243589848e+07,-1.897384448275389895e+07,-1.897368763307189941e+07,-1.897353078338989615e+07,-1.897333472128739581e+07,-1.897313865918489546e+07,-1.897294259708239511e+07,-1.897274653497989476e+07
3.599926143772204220e+07,3.599925117991262674e+07,3.599924092210321128e+07,3.599923066429379582e+07,3.599922040648438036e+07,3.599921220023684204e+07,3.599920399398931116e+07,3.599919578774178028e+07,3.599919168461801112e+07,3.599918758149424940e+07,3.599918347837048024e+07,3.599917937524671108e+07,3.599917527212294936e+07,3.599917116899918020e+07,3.599916706587541103e+07,3.599916296275164932e+07,3.599915475650411099e+07,3.599914655025658011e+07,3.599913834400904924e+07,3.599912808619963378e+07,3.599911782839021832e+07,3.599910757058080286e+07,3.599909731277137995e+07
-3.449946851987214386e+07,-3.449946113820370287e+07,-3.449945375653526187e+07,-3.449944637486681342e+07,-3.449943899319837242e+07,-3.449943308786361665e+07,-3.449942718252886832e+07,-3.449942127719411254e+07,-3.449941832452673465e+07,-3.449941537185935676e+07,-3.449941241919197887e+07,-3.449940946652460098e+07,-3.449940651385722309e+07,-3.449940356118984520e+07,-3.449940060852247477e+07,-3.449939765585509688e+07,-3.449939175052034110e+07,-3.449938584518558532e+07,-3.449937993985082954e+07,-3.449937255818238854e+07,-3.449936517651394755e+07,-3.449935779484550655e+07,-3.449935041317706555e+07
6.999845453423894942e+07,6.999843306943671405e+07,6.999841160463447869e+07,6.999839013983224332e+07,6.999836867503000796e+07,6.999835150318820775e+07,6.999833433134642243e+07,6.999831715950463712e+07,6.999830857358375192e+07,6.999829998766285181e+07,6.999829140174195170e+07,6.999828281582105160e+07,6.999827422990016639e+07,6.999826564397926629e+07,6.999825705805836618e+07,6.999824847213748097e+07,6.999823130029569566e+07,6.999821412845389545e+07,6.999819695661211014e+07,6.999817549180987477e+07,6.999815402700763941e+07,6.999813256220540404e+07,6.999811109740316868e+07
