0.000000000000000000e+00
7.841173871855089406e-01
1.930059030498535583e-03
6.152908318438905511e+00
2.019747276992428340e+02
4.432041498872426928e+03
1.208500612573134958e+03
4.881355479604637004e+00
3.410820401761402998e+00
1.384810245170347009e+01
1.519649689344860732e+01
3.830719329218301539e+01
4.887592624240427597e+01
5.164067172379488113e+01
4.381484733698005840e+01
8.798773695765720504e+01
6.542948811268998099e+01
1.169537399528886965e+02
4.449814379547114527e+02
5.102708015813828411e+02
1.799740828576699414e+02
2.795987088492454404e+02
2.895597417017330031e+02
8.029164553594566769e+02
4.057578369469595145e+03
2.940826707071474289e+02
2.957445471387143243e+03
6.840976046458035125e+04
1.301665287189556693e+04
2.046195959454267984e+06
5.553799568782522692e+04
7.169098118573375978e+05
4.875279101818903000e+05
5.491175257402297575e+04
0.000000000000000000e+00
0.000000000000000000e+00
8.410403628569227026e-28
6.012416860155604090e-13
4.506346747683976902e-11
4.017527977563170975e-09
7.766233659675441149e-10
8.362244938484624868e+01
2.448724124860331841e+01
3.203438152358181924e+03
3.189518751917072586e+04
1.268791939026006294e+05
9.954303193515828752e+04
7.450833459692254110e+03
2.644736528500490749e+04
7.344256231229772093e+05
3.119416481639039121e+05
4.838944300952215563e+05
4.418113523104546592e+06
2.908914468620743137e+06
7.902737035982932430e+05
2.058595663798298629e+05
1.170566830621457100e+07
1.407895028446885524e+06
8.241404815989573253e+05
5.168392369261390995e+05
1.249478545527015813e+06
6.381712041067098035e+05
7.176921393337041372e+05
7.211238569334257045e+04
5.793521821129666641e+05
1.035438870331258513e+06
8.691561550416322425e+06
4.262487121442937059e+05
2.390241855879177805e+06
2.797218929937043299e+02
2.956939085504699506e+03
7.234226268974742852e+05
9.000542907435469097e+05
6.814268795346689611e-03
1.029029084832769058e+03
3.003993980928989458e+03
5.011685498574639519e-01
7.853439002758468845e-01
4.824562687376900385e+02
6.040143564543988077e+02
4.645084036600094805e+03
1.811533684833122534e+05
1.147584022362647811e+05
1.110764194234917086e+05
5.144259647742100060e+04
6.085618488558834542e+03
4.923088136103479350e-07
4.072133808830798604e+06
6.351198156291549822e+03
1.110141767480025531e-03
5.072557055936176712e-08
7.711435689464735194e-14
3.815197482149088004e-20
5.873695780915198863e-28
2.345003450875020062e+05
4.891811545241690560e-11
1.121289885580562288e+06
7.674265559302932525e+04
2.480198789565069892e+05
1.510092952058123890e+06
1.927636271068476606e+06
2.704441876503547188e+06
2.235148708521155268e+07
1.336195318828113936e+07
3.892749060679224785e+06
6.871341693099283148e+05
3.830283657019932568e+07
3.722840850115127396e+06
1.931417676935455529e+06
1.069782954983887030e+06
2.276044126881029457e+06
1.021303799543544883e+06
1.005650338387033087e+06
8.808147779027033539e+04
6.135012955577577231e+05
9.442705115931001492e+05
6.004680780807910487e+06
2.765760106480716495e+05
6.659451683233797550e+06
2.917330236512753618e+04
2.938710857874918361e+02
6.036157097576233879e-04
2.185199055596386769e-09
1.402985903944068568e-12
7.308903365537444266e-17
1.921524189453167486e-20
5.895022371962884441e+06
1.489087775862179114e+05
3.317024710001050262e+05
1.486689077162863348e-10
2.839405525432709895e-17
1.216564625956766015e-10
1.360030159825466363e-14
1.664405812692869035e-20
5.549174260746570395e-11
