1.850037208799999906e+06,1.618782557700000936e+06,1.387527906600000802e+06,1.156273255500000669e+06,9.250186043999993708e+05,7.400148835199992172e+05,5.550111626400003443e+05,3.700074417600001907e+05,2.775055813200001721e+05,1.850037208800000953e+05,9.250186044000004767e+04,-0.000000000000000000e+00,-9.250186044000004767e+04,-1.850037208800000953e+05,-2.775055813200001721e+05,-3.700074417600001907e+05,-5.550111626400003443e+05,-7.400148835200003814e+05,-9.250186044000005350e+05,-1.156273255500000669e+06,-1.387527906599999638e+06,-1.618782557700000936e+06,-1.850037208799998742e+06
2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06,2.550000000000000000e+06
3.120749999999973774e+08,3.120749999999973774e+08,3.120749999999973774e+08,3.120749999999973178e+08,3.120749999999972582e+08,3.120749999999972582e+08,3.120749999999971986e+08,3.120749999999971390e+08,3.120749999999971390e+08,3.120749999999971390e+08,3.120749999999971390e+08,3.120749999999971390e+08,3.120749999999971390e+08,3.120749999999970794e+08,3.120749999999970794e+08,3.120749999999970794e+08,3.120749999999970198e+08,3.120749999999970198e+08,3.120749999999969602e+08,3.120749999999969006e+08,3.120749999999969006e+08,3.120749999999969006e+08,3.120749999999968410e+08
2.195999999999964610e+06,2.195999999999964144e+06,2.195999999999963678e+06,2.195999999999963213e+06,2.195999999999962747e+06,2.195999999999962281e+06,2.195999999999961816e+06,2.195999999999961350e+06,2.195999999999961350e+06,2.195999999999960884e+06,2.195999999999960884e+06,2.195999999999960884e+06,2.195999999999960419e+06,2.195999999999960419e+06,2.195999999999959953e+06,2.195999999999959953e+06,2.195999999999959487e+06,2.195999999999959022e+06,2.195999999999959022e+06,2.195999999999958090e+06,2.195999999999957625e+06,2.195999999999957159e+06,2.195999999999956694e+06
3.884999999999155998e+08,3.884999999999144077e+08,3.884999999999132156e+08,3.884999999999120831e+08,3.884999999999108911e+08,3.884999999999099970e+08,3.884999999999090433e+08,3.884999999999080896e+08,3.884999999999076128e+08,3.884999999999071956e+08,3.884999999999067187e+08,3.884999999999062419e+08,3.884999999999057651e+08,3.884999999999052882e+08,3.884999999999048114e+08,3.884999999999043345e+08,3.884999999999033809e+08,3.884999999999024272e+08,3.884999999999015331e+08,3.884999999999003410e+08,3.884999999998992085e+08,3.884999999998980165e+08,3.884999999998968840e+08
1.519999999878228903e+08,1.519999999876537621e+08,1.519999999874846339e+08,1.519999999873155057e+08,1.519999999871463776e+08,1.519999999870110750e+08,1.519999999868758023e+08,1.519999999867404997e+08,1.519999999866728187e+08,1.519999999866051674e+08,1.519999999865375459e+08,1.519999999864698946e+08,1.519999999864022434e+08,1.519999999863345921e+08,1.519999999862669408e+08,1.519999999861992598e+08,1.519999999860639870e+08,1.519999999859286845e+08,1.519999999857933819e+08,1.519999999856242537e+08,1.519999999854551256e+08,1.519999999852859974e+08,1.519999999851168692e+08
1.523999999788905680e+07,1.523999999785973877e+07,1.523999999783042073e+07,1.523999999780110270e+07,1.523999999777178094e+07,1.523999999774832837e+07,1.523999999772487208e+07,1.523999999770141765e+07,1.523999999768969044e+07,1.523999999767796136e+07,1.523999999766623415e+07,1.523999999765450694e+07,1.523999999764278159e+07,1.523999999763105437e+07,1.523999999761932530e+07,1.523999999760759808e+07,1.523999999758414365e+07,1.523999999756068736e+07,1.523999999753723294e+07,1.523999999750791490e+07,1.523999999747859500e+07,1.523999999744927697e+07,1.523999999741995893e+07
1.366749998436433077e+08,1.366749998414717019e+08,1.366749998393000662e+08,1.366749998371284604e+08,1.366749998349568248e+08,1.366749998332195580e+08,1.366749998314822614e+08,1.366749998297449350e+08,1.366749998288762867e+08,1.366749998280076683e+08,1.366749998271390200e+08,1.366749998262703717e+08,1.366749998254016936e+08,1.366749998245330453e+08,1.366749998236644268e+08,1.366749998227957785e+08,1.366749998210584819e+08,1.366749998193211555e+08,1.366749998175838888e+08,1.366749998154122531e+08,1.366749998132406473e+08,1.366749998110690117e+08,1.366749998088974059e+08
-2.194498487838643193e+08,-2.194498466836402416e+08,-2.194498445834161043e+08,-2.194498424831920266e+08,-2.194498403829679191e+08,-2.194498387027886212e+08,-2.194498370226093233e+08,-2.194498353424300551e+08,-2.194498345023404062e+08,-2.194498336622507572e+08,-2.194498328221611381e+08,-2.194498319820714891e+08,-2.194498311419818401e+08,-2.194498303018921912e+08,-2.194498294618025422e+08,-2.194498286217129230e+08,-2.194498269415336251e+08,-2.194498252613543570e+08,-2.194498235811750591e+08,-2.194498214809509516e+08,-2.194498193807268441e+08,-2.194498172805027366e+08,-2.194498151802786291e+08
-1.603997594788695872e+08,-1.603997561382983327e+08,-1.603997527977270782e+08,-1.603997494571558237e+08,-1.603997461165845692e+08,-1.603997434441275597e+08,-1.603997407716705799e+08,-1.603997380992135406e+08,-1.603997367629850507e+08,-1.603997354267565608e+08,-1.603997340905280411e+08,-1.603997327542995512e+08,-1.603997314180710316e+08,-1.603997300818425417e+08,-1.603997287456140518e+08,-1.603997274093855321e+08,-1.603997247369285226e+08,-1.603997220644715428e+08,-1.603997193920145333e+08,-1.603997160514432788e+08,-1.603997127108719945e+08,-1.603997093703007400e+08,-1.603997060297294855e+08
2.539336059580000937e+08,2.539335865963056386e+08,2.539335672346112132e+08,2.539335478729167283e+08,2.539335285112223029e+08,2.539335130218667686e+08,2.539334975325112045e+08,2.539334820431556404e+08,2.539334742984778881e+08,2.539334665538001060e+08,2.539334588091223240e+08,2.539334510644445419e+08,2.539334433197667599e+08,2.539334355750889778e+08,2.539334278304111958e+08,2.539334200857334435e+08,2.539334045963778794e+08,2.539333891070223153e+08,2.539333736176667809e+08,2.539333542559722960e+08,2.539333348942778707e+08,2.539333155325834155e+08,2.539332961708889902e+08
-7.262261168496736884e+07,-7.262257851392523944e+07,-7.262254534288312495e+07,-7.262251217184099555e+07,-7.262247900079889596e+07,-7.262245246396519244e+07,-7.262242592713150382e+07,-7.262239939029780030e+07,-7.262238612188094854e+07,-7.262237285346411169e+07,-7.262235958504725993e+07,-7.262234631663040817e+07,-7.262233304821355641e+07,-7.262231977979670465e+07,-7.262230651137986779e+07,-7.262229324296301603e+07,-7.262226670612931252e+07,-7.262224016929563880e+07,-7.262221363246193528e+07,-7.262218046141980588e+07,-7.262214729037769139e+07,-7.262211411933556199e+07,-7.262208094829344749e+07
